Timestamp,Actor,Target,Spell,White Damage,White Crit,Yellow Damage,Yellow Crit,Buffer Income,Expected Buffer,Observed Tick,Expected Tick,Metric,Value
5/13 16:19:36.223,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,579.0,1,1.0,,271.35,1822.969603607809,,,,
5/13 16:19:36.889,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Blood Boil,118.0,0,1325.0,nil,,,,,,
5/13 16:19:37.065,Pet-0-4908-571-77-26125-040025C22B,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,319.0,nil,1.0,,,,,,,
5/13 16:19:37.198,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,73.0,nil,0,217.08000000000004,73.0,72.36000000000001,,
5/13 16:19:37.198,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,73.0,nil,0,217.08000000000004,73.0,72.36000000000001,,
5/13 16:19:37.198,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,1106.0,nil,1.0,,,,,,,
5/13 16:19:37.198,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Necrosis,118.0,0,1.0,nil,,,,,,
5/13 16:19:37.301,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,304.0,nil,0,1519.1413363398408,304.0,303.82826726796816,,
5/13 16:19:37.301,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,353.0,nil,1.0,,,,,,,
5/13 16:19:37.301,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Wandering Plague,118.0,0,1.0,nil,,,,,,
5/13 16:19:37.301,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Necrosis,118.0,0,1.0,nil,,,,,,
5/13 16:19:38.004,Pet-0-4908-571-77-26125-040025C22B,Creature-0-4908-571-77-33229-00005EBCDB,Gnaw,118.0,0,39.0,nil,,,,,,
5/13 16:19:38.142,Pet-0-4908-571-77-26125-040025C22B,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,336.0,nil,1.0,,,,,,,
5/13 16:19:38.142,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,72.0,nil,0,144.72000000000003,72.0,72.36000000000001,,
5/13 16:19:38.142,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,72.0,nil,0,144.72000000000003,72.0,72.36000000000001,,
5/13 16:19:38.142,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Icy Touch,118.0,0,1480.0,nil,,,,,,
5/13 16:19:38.240,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,304.0,nil,0,1215.3130690718726,304.0,303.82826726796816,,
5/13 16:19:38.361,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,404.0,nil,1.0,,,,,,,
5/13 16:19:38.361,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Necrosis,118.0,0,1.0,nil,,,,,,
5/13 16:19:38.773,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,281.0,nil,1.0,,,,,,,
5/13 16:19:39.106,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Melee MH Crit,1923.0,1,1.0,,434.16,43415.999999999935,,,,
5/13 16:19:39.106,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Necrosis,118.0,0,1.0,nil,,,,,,
5/13 16:19:39.220,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,73.0,nil,0,72.36000000000001,73.0,72.36000000000001,,
5/13 16:19:39.220,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,73.0,nil,0,72.36000000000001,73.0,72.36000000000001,,
5/13 16:19:39.220,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,304.0,nil,0,911.4848018039045,304.0,303.82826726796816,,
5/13 16:19:39.434,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Melee OH Crit,664.0,1,1.0,,271.35,43687.34999999993,,,,
5/13 16:19:39.434,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Necrosis,118.0,0,1.0,nil,,,,,,
5/13 16:19:39.554,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Plague Strike,118.0,0,595.0,nil,,,,,,
5/13 16:19:39.554,Pet-0-4908-571-77-26125-040025C22B,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,303.0,nil,1.0,,,,,,,
5/13 16:19:39.668,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1078.0,nil,,,,,,
5/13 16:19:40.060,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,928.0,1,1.0,,434.16,1345.6448018039046,,,,
5/13 16:19:40.192,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,73.0,nil,0,0.0,73.0,72.36000000000001,,
5/13 16:19:40.192,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,73.0,nil,0,0.0,73.0,72.36000000000001,,
5/13 16:19:40.474,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,328.0,nil,1.0,,,,,,,
5/13 16:19:40.474,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Necrosis,118.0,0,64.0,nil,,,,,,
5/13 16:19:40.879,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,873.0,nil,1.0,,,,,,,
5/13 16:19:40.987,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Necrosis,118.0,0,1.0,nil,,,,,,
5/13 16:19:40.987,Pet-0-4908-571-77-26125-040025C22B,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,281.0,nil,1.0,,,,,,,
5/13 16:19:40.987,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Blood Boil,118.0,0,1221.0,nil,,,,,,
5/13 16:19:41.094,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,225.0,nil,0,1121.3706681699205,225.0,224.2741336339841,,
5/13 16:19:41.300,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,282.0,nil,1.0,,,,,,,
5/13 16:19:41.564,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,342.0,nil,1.0,,,,,,,
5/13 16:19:41.564,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Necrosis,118.0,0,1.0,nil,,,,,,
5/13 16:19:42.083,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,224.0,nil,0,897.0965345359364,224.0,224.2741336339841,,
5/13 16:19:42.194,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,1371.0,1,434.16,1331.2565345359365,,,,
5/13 16:19:42.194,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,603.0,nil,,,,,,
5/13 16:19:42.194,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,604.0,nil,,,,,,
5/13 16:19:42.194,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,377.0,nil,,,,,,
5/13 16:19:42.194,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,857.0,1,271.35,271.35,,,,
5/13 16:19:42.194,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,857.0,1,271.35,271.35,,,,
5/13 16:19:42.436,Pet-0-4908-571-77-26125-040025C22B,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,310.0,nil,1.0,,,,,,,
5/13 16:19:42.568,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Wandering Plague,118.0,0,1.0,nil,,,,,,
5/13 16:19:42.568,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,1172.0,1,1.0,,434.16,1765.4165345359365,,,,
5/13 16:19:42.568,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Melee OH Crit,645.0,1,1.0,,271.35,43958.69999999993,,,,
5/13 16:19:42.568,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Necrosis,118.0,0,1.0,nil,,,,,,
5/13 16:19:42.812,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,992.0,nil,1.0,,,,,,,
5/13 16:19:42.812,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Necrosis,118.0,0,1.0,nil,,,,,,
5/13 16:19:43.125,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Death Coil,118.0,0,2936.0,nil,,,,,,
5/13 16:19:43.221,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,46.0,nil,0,226.12500000000003,46.0,45.225,,
5/13 16:19:43.221,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,226.12500000000003,45.0,45.225,,
5/13 16:19:43.603,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,294.0,nil,0,1471.1804454466137,294.0,294.2360890893228,,
5/13 16:19:43.703,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,3091.0,1,434.16,1905.3404454466138,,,,
5/13 16:19:43.703,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,357.0,nil,1.0,,,,,,,
5/13 16:19:43.703,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Blood-Caked Strike,118.0,0,205.0,nil,,,,,,
5/13 16:19:43.703,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Necrosis,118.0,0,1.0,nil,,,,,,
5/13 16:19:43.829,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee OH Crit,732.0,1,1.0,,271.35,2176.690445446614,,,,
5/13 16:19:43.829,Pet-0-4908-571-77-26125-040025C22B,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,277.0,nil,1.0,,,,,,,
5/13 16:19:44.204,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,46.0,nil,0,180.90000000000003,46.0,45.225,,
5/13 16:19:44.204,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,180.90000000000003,45.0,45.225,,
5/13 16:19:44.581,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,845.0,nil,1.0,,,,,,,
5/13 16:19:44.688,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Necrosis,118.0,0,1.0,nil,,,,,,
5/13 16:19:44.688,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,302.0,nil,1.0,,,,,,,
5/13 16:19:44.794,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Necrosis,118.0,0,1.0,nil,,,,,,
5/13 16:19:44.794,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,363.0,nil,0,1813.9087045388449,363.0,362.781740907769,,
5/13 16:19:45.220,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,46.0,nil,0,135.67500000000004,46.0,45.225,,
5/13 16:19:45.220,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,135.67500000000004,45.0,45.225,,
5/13 16:19:45.220,Pet-0-4908-571-77-26125-040025C22B,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,303.0,nil,1.0,,,,,,,
5/13 16:19:45.861,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,363.0,nil,0,1451.1269636310758,363.0,362.781740907769,,
5/13 16:19:46.232,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,90.45000000000005,45.0,45.225,,
5/13 16:19:46.232,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,90.45000000000005,45.0,45.225,,
5/13 16:19:46.342,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,331.0,nil,1.0,,,,,,,
5/13 16:19:46.709,Pet-0-4908-571-77-26125-040025C22B,Creature-0-4908-571-77-33229-00005EBCDB,0000000000000000,299.0,nil,1.0,,,,,,,
5/13 16:19:46.860,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,363.0,nil,0,1088.3452227233067,363.0,362.781740907769,,
5/13 16:19:46.860,Pet-0-4908-571-77-26125-040025C22B,Creature-0-4908-571-77-33229-00005EBCDB,Claw,118.0,0,446.0,nil,,,,,,
5/13 16:19:47.151,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,45.225000000000044,45.0,45.225,,
5/13 16:19:47.151,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,46.0,nil,0,45.225000000000044,46.0,45.225,,
5/13 16:19:47.151,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Wandering Plague,118.0,0,1.0,nil,,,,,,
5/13 16:19:47.579,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,569.0,nil,1.0,,,,,,,
5/13 16:19:47.713,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1361.0,nil,,,,,,
5/13 16:19:47.853,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,363.0,nil,0,725.5634818155377,363.0,362.781740907769,,
5/13 16:19:48.225,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,4.263256414560601e-14,45.0,45.225,,
5/13 16:19:48.225,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,4.263256414560601e-14,45.0,45.225,,
5/13 16:19:48.571,Player-4904-00841DF3,Creature-0-4908-571-77-33229-00005EBCDB,Wandering Plague,118.0,0,1.0,nil,,,,,,
5/13 16:19:48.855,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,363.0,nil,0,362.78174090776866,363.0,362.781740907769,,
5/13 16:19:49.790,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,363.0,nil,0,-3.410605131648481e-13,363.0,362.781740907769,,
5/13 16:19:50.103,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,762.0,nil,,,,,,
5/13 16:19:50.103,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,761.0,nil,,,,,,
5/13 16:19:50.103,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,1730.0,1,434.16,434.1600000000001,,,,
5/13 16:19:50.103,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,1081.0,1,271.35,271.3499999999997,,,,
5/13 16:19:50.103,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,1083.0,1,271.35,271.3500000000001,,,,
5/13 16:19:50.103,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,476.0,nil,,,,,,
5/13 16:19:50.576,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,569.0,nil,1.0,,,,,,,
5/13 16:19:51.221,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,73.0,nil,0,361.80000000000007,73.0,72.36000000000001,,
5/13 16:19:51.221,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,226.12500000000006,45.0,45.225000000000016,,
5/13 16:19:51.221,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,45.0,nil,0,226.12499999999974,45.0,45.224999999999945,,
5/13 16:19:51.716,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1361.0,nil,,,,,,
5/13 16:19:52.186,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,73.0,nil,0,289.44000000000005,73.0,72.36000000000001,,
5/13 16:19:52.186,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,45.0,nil,0,180.8999999999998,45.0,45.224999999999945,,
5/13 16:19:52.186,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,180.90000000000003,45.0,45.225000000000016,,
5/13 16:19:53.157,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,927.0,1,1.0,,434.16,615.0599999999998,,,,
5/13 16:19:53.157,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,72.0,nil,0,217.08000000000004,72.0,72.36000000000001,,
5/13 16:19:53.157,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,46.0,nil,0,135.675,46.0,45.225000000000016,,
5/13 16:19:54.219,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,102.0,nil,0,512.5499999999998,102.0,102.50999999999998,,
5/13 16:19:54.219,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,72.0,nil,0,144.72000000000003,72.0,72.36000000000001,,
5/13 16:19:54.219,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,46.0,nil,0,90.44999999999999,46.0,45.225000000000016,,
5/13 16:19:55.190,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,102.0,nil,0,410.03999999999985,102.0,102.50999999999998,,
5/13 16:19:55.190,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,72.0,nil,0,72.36000000000001,72.0,72.36000000000001,,
5/13 16:19:55.190,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,45.22499999999997,45.0,45.225000000000016,,
5/13 16:19:55.703,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2447.0,1,434.16,844.1999999999998,,,,
5/13 16:19:56.178,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,73.0,nil,0,0.0,73.0,72.36000000000001,,
5/13 16:19:56.178,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,46.0,nil,0,-4.263256414560601e-14,46.0,45.225000000000016,,
5/13 16:19:56.751,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,141.0,nil,0,703.4999999999999,141.0,140.69999999999996,,
5/13 16:19:56.862,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,281.0,nil,1.0,,,,,,,
5/13 16:19:57.743,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,140.0,nil,0,562.8,140.0,140.69999999999996,,
5/13 16:19:58.196,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,1370.0,1,434.16,996.96,,,,
5/13 16:19:58.196,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,603.0,nil,,,,,,
5/13 16:19:58.196,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,603.0,nil,,,,,,
5/13 16:19:58.196,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,378.0,nil,,,,,,
5/13 16:19:58.196,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,856.0,1,271.35,271.34999999999997,,,,
5/13 16:19:58.196,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,857.0,1,271.35,271.35,,,,
5/13 16:19:58.196,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,928.0,1,1.0,,434.16,1431.1200000000001,,,,
5/13 16:19:59.227,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,46.0,nil,0,226.12500000000003,46.0,45.225,,
5/13 16:19:59.227,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,226.12499999999997,45.0,45.224999999999994,,
5/13 16:19:59.227,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,239.0,nil,0,1192.6000000000001,239.0,238.52,,
5/13 16:19:59.413,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,281.0,nil,1.0,,,,,,,
5/13 16:19:59.723,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,1077.0,nil,,,,,,
5/13 16:20:00.226,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,180.89999999999998,45.0,45.224999999999994,,
5/13 16:20:00.226,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,180.90000000000003,45.0,45.225,,
5/13 16:20:00.226,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,239.0,nil,0,954.0800000000002,239.0,238.52,,
5/13 16:20:00.711,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Melee MH Crit,927.0,1,1.0,,434.16,1388.2400000000002,,,,
5/13 16:20:01.226,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,135.67499999999998,45.0,45.224999999999994,,
5/13 16:20:01.226,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,135.67500000000004,45.0,45.225,,
5/13 16:20:01.732,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,232.0,nil,0,1156.8666666666668,232.0,231.37333333333336,,
5/13 16:20:02.178,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,90.44999999999999,45.0,45.224999999999994,,
5/13 16:20:02.178,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,90.45000000000005,45.0,45.225,,
5/13 16:20:02.793,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,232.0,nil,0,925.4933333333335,232.0,231.37333333333336,,
5/13 16:20:03.194,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,46.0,nil,0,45.224999999999994,46.0,45.224999999999994,,
5/13 16:20:03.194,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,46.0,nil,0,45.225000000000044,46.0,45.225,,
5/13 16:20:03.194,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,450.0,nil,1.0,,,,,,,
5/13 16:20:03.718,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Bloodthirst,118.0,0,2448.0,1,434.16,1359.6533333333334,,,,
5/13 16:20:04.267,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,0.0,45.0,45.224999999999994,,
5/13 16:20:04.267,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Deep Wound,118.0,0,45.0,nil,0,4.263256414560601e-14,45.0,45.225,,
5/13 16:20:04.760,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,226.0,nil,0,1133.0444444444445,226.0,226.6088888888889,,
5/13 16:20:05.756,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,226.0,nil,0,906.4355555555555,226.0,226.6088888888889,,
5/13 16:20:05.756,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,437.0,nil,1.0,,,,,,,
5/13 16:20:06.750,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,226.0,nil,0,679.8266666666666,226.0,226.6088888888889,,
5/13 16:20:07.429,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,604.0,nil,,,,,,
5/13 16:20:07.429,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,603.0,nil,,,,,,
5/13 16:20:07.429,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00005EBCDB,Whirlwind,118.0,0,604.0,nil,,,,,,
5/13 16:20:07.429,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Whirlwind,118.0,0,857.0,1,271.35,951.1766666666666,,,,
5/13 16:20:07.429,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Whirlwind,118.0,0,855.0,1,271.35,271.35,,,,
5/13 16:20:08.409,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,0000000000000000,451.0,nil,1.0,,,,,,,
5/13 16:20:08.512,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,226.12500000000003,45.0,45.225,,
5/13 16:20:08.512,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,159.0,nil,0,792.6472222222221,159.0,158.52944444444444,,
5/13 16:20:09.496,Player-4904-00880CEA,Creature-0-4908-571-77-33272-0001DEBCDB,Deep Wound,118.0,0,159.0,nil,0,634.1177777777777,159.0,158.52944444444444,,
5/13 16:20:09.496,Player-4904-00880CEA,Creature-0-4908-571-77-33272-00015EBCE5,Deep Wound,118.0,0,45.0,nil,0,180.90000000000003,45.0,45.225,,
